"function_name","source_title","source_url","applies_to_raw","source_capture_utc","evidence_type","probe_status","note"
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel Web App","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBERANKEDMEMBER","CUBERANKEDMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cuberankedmember-function-07efecde-e669-4075-b4bf-6b40df2dc4b3","Excel Web App","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel 2016","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel 2019","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel 2021","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel 2021 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel 2024","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel 2024 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for Android phones","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for Android tablets","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for iPad","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for iPhone","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for Microsoft 365","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for Microsoft 365 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel for the web","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESET","CUBESET function - Microsoft Support","https://support.microsoft.com/en-us/office/cubeset-function-5b2146bd-62d6-4d04-9d8f-670e993ee1d9","Excel Web App","2026-02-28T11:45:00Z","source_only","pending",""
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBESETCOUNT","CUBESETCOUNT function - Microsoft Support","https://support.microsoft.com/en-us/office/cubesetcount-function-c4c2a438-c1ff-4061-80fe-982f2d705286","Excel Web App","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel 2016","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel 2019","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel 2021","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel 2021 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel 2024","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel 2024 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for Android phones","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for Android tablets","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for iPad","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for iPhone","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for Microsoft 365","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for Microsoft 365 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel for the web","2026-02-28T11:45:00Z","source_only","pending",""
"CUBEVALUE","CUBEVALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/cubevalue-function-8733da24-26d1-4e34-9b3a-84a8f00dcbe0","Excel Web App","2026-02-28T11:45:00Z","source_only","pending",""
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DOLLAR","DOLLAR function - Microsoft Support","https://support.microsoft.com/en-us/office/dollar-function-a6cd05d9-9740-4ad3-a469-8109d18ff611","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DROP","DROP function - Microsoft Support","https://support.microsoft.com/en-us/office/drop-function-1cb4e151-9e17-4838-abe5-9ba48d8c6a34","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DROP","DROP function - Microsoft Support","https://support.microsoft.com/en-us/office/drop-function-1cb4e151-9e17-4838-abe5-9ba48d8c6a34","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DROP","DROP function - Microsoft Support","https://support.microsoft.com/en-us/office/drop-function-1cb4e151-9e17-4838-abe5-9ba48d8c6a34","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DROP","DROP function - Microsoft Support","https://support.microsoft.com/en-us/office/drop-function-1cb4e151-9e17-4838-abe5-9ba48d8c6a34","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"DROP","DROP function - Microsoft Support","https://support.microsoft.com/en-us/office/drop-function-1cb4e151-9e17-4838-abe5-9ba48d8c6a34","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ENCODEURL","ENCODEURL function - Microsoft Support","https://support.microsoft.com/en-us/office/encodeurl-function-07c7fb90-7c60-4bff-8687-fac50fe33d0e","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ENCODEURL","ENCODEURL function - Microsoft Support","https://support.microsoft.com/en-us/office/encodeurl-function-07c7fb90-7c60-4bff-8687-fac50fe33d0e","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ENCODEURL","ENCODEURL function - Microsoft Support","https://support.microsoft.com/en-us/office/encodeurl-function-07c7fb90-7c60-4bff-8687-fac50fe33d0e","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ENCODEURL","ENCODEURL function - Microsoft Support","https://support.microsoft.com/en-us/office/encodeurl-function-07c7fb90-7c60-4bff-8687-fac50fe33d0e","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ENCODEURL","ENCODEURL function - Microsoft Support","https://support.microsoft.com/en-us/office/encodeurl-function-07c7fb90-7c60-4bff-8687-fac50fe33d0e","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"EXPAND","EXPAND function - Microsoft Support","https://support.microsoft.com/en-us/office/expand-function-7433fba5-4ad1-41da-a904-d5d95808bc38","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"EXPAND","EXPAND function - Microsoft Support","https://support.microsoft.com/en-us/office/expand-function-7433fba5-4ad1-41da-a904-d5d95808bc38","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"EXPAND","EXPAND function - Microsoft Support","https://support.microsoft.com/en-us/office/expand-function-7433fba5-4ad1-41da-a904-d5d95808bc38","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"EXPAND","EXPAND function - Microsoft Support","https://support.microsoft.com/en-us/office/expand-function-7433fba5-4ad1-41da-a904-d5d95808bc38","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"EXPAND","EXPAND function - Microsoft Support","https://support.microsoft.com/en-us/office/expand-function-7433fba5-4ad1-41da-a904-d5d95808bc38","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTER","FILTER function - Microsoft Support","https://support.microsoft.com/en-us/office/filter-function-f4f7cb66-82eb-4767-8f7c-4877ad80c759","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
